,latitude,longitude,time,rain chance,warnings
1375,42.885382,-105.846161,2024-07-27T03,0.14,LOW
1376,42.885382,-105.846161,2024-07-27T18,0.3,LOW
1377,42.885382,-105.846161,2024-07-27T21,0.33,LOW
1378,42.885382,-105.846161,2024-07-28T00,0.26,LOW
1379,42.885382,-105.846161,2024-07-28T03,0.19,LOW
1380,42.885382,-105.846161,2024-07-28T06,0.15,LOW
1381,42.885382,-105.846161,2024-07-28T18,0.15,LOW
1382,42.879388,-105.852781,2024-07-26T21,0.39,LOW
1383,42.879388,-105.852781,2024-07-27T00,0.27,LOW
1384,42.879388,-105.852781,2024-07-27T03,0.14,LOW
1385,42.879388,-105.852781,2024-07-27T18,0.3,LOW
1386,42.879388,-105.852781,2024-07-27T21,0.33,LOW
1387,42.879388,-105.852781,2024-07-28T00,0.26,LOW
1388,42.879388,-105.852781,2024-07-28T03,0.19,LOW
1389,42.879388,-105.852781,2024-07-28T06,0.15,LOW
1390,42.879388,-105.852781,2024-07-28T18,0.15,LOW
1391,42.878307,-105.854192,2024-07-26T21,0.38,LOW
1392,42.878307,-105.854192,2024-07-27T00,0.27,LOW
1393,42.878307,-105.854192,2024-07-27T03,0.14,LOW
1394,42.878307,-105.854192,2024-07-27T18,0.3,LOW
1395,42.878307,-105.854192,2024-07-27T21,0.33,LOW
1396,42.878307,-105.854192,2024-07-28T00,0.27,LOW
1397,42.878307,-105.854192,2024-07-28T03,0.2,LOW
1398,42.878307,-105.854192,2024-07-28T06,0.16,LOW
1399,42.878307,-105.854192,2024-07-28T18,0.15,LOW
1400,42.868876,-105.871782,2024-07-26T21,0.38,LOW
1401,42.868876,-105.871782,2024-07-27T00,0.26,LOW
1402,42.868876,-105.871782,2024-07-27T03,0.14,LOW
1403,42.868876,-105.871782,2024-07-27T18,0.3,LOW
1404,42.868876,-105.871782,2024-07-27T21,0.33,LOW
1405,42.868876,-105.871782,2024-07-28T00,0.27,LOW
1406,42.868876,-105.871782,2024-07-28T03,0.2,LOW
1407,42.868876,-105.871782,2024-07-28T06,0.16,LOW
1408,42.868876,-105.871782,2024-07-28T18,0.15,LOW
1409,42.866151,-105.881136,2024-07-26T21,0.38,LOW
1410,42.866151,-105.881136,2024-07-27T00,0.27,LOW
1411,42.866151,-105.881136,2024-07-27T03,0.15,LOW
1412,42.866151,-105.881136,2024-07-27T18,0.31,LOW
1413,42.866151,-105.881136,2024-07-27T21,0.33,LOW
1414,42.866151,-105.881136,2024-07-28T00,0.28,LOW
1415,42.866151,-105.881136,2024-07-28T03,0.21,LOW
1416,42.866151,-105.881136,2024-07-28T06,0.16,LOW
1417,42.866151,-105.881136,2024-07-28T18,0.15,LOW
1418,42.860902,-105.910558,2024-07-26T21,0.37,LOW
1419,42.860902,-105.910558,2024-07-27T00,0.27,LOW
1420,42.860902,-105.910558,2024-07-27T03,0.16,LOW
1421,42.860902,-105.910558,2024-07-27T18,0.32,LOW
1422,42.860902,-105.910558,2024-07-27T21,0.33,LOW
1423,42.860902,-105.910558,2024-07-28T00,0.29,LOW
1424,42.860902,-105.910558,2024-07-28T03,0.22,LOW
1425,42.860902,-105.910558,2024-07-28T06,0.16,LOW
1426,42.860902,-105.910558,2024-07-28T18,0.15,LOW
1427,42.857376,-105.944386,2024-07-26T21,0.37,LOW
1428,42.857376,-105.944386,2024-07-27T00,0.27,LOW
1429,42.857376,-105.944386,2024-07-27T03,0.16,LOW
1430,42.857376,-105.944386,2024-07-27T18,0.33,LOW
1431,42.857376,-105.944386,2024-07-28T00,0.29,LOW
1432,42.857376,-105.944386,2024-07-28T03,0.22,LOW
1433,42.857376,-105.944386,2024-07-28T06,0.16,LOW
1434,42.857376,-105.944386,2024-07-28T18,0.15,LOW
1435,42.848272,-105.973865,2024-07-26T21,0.36,LOW
1436,42.848272,-105.973865,2024-07-27T00,0.27,LOW
1437,42.848272,-105.973865,2024-07-27T03,0.16,LOW
1438,42.848272,-105.973865,2024-07-27T18,0.33,LOW
1439,42.848272,-105.973865,2024-07-28T00,0.3,LOW
1440,42.848272,-105.973865,2024-07-28T03,0.24,LOW
1441,42.848272,-105.973865,2024-07-28T06,0.16,LOW
1442,42.848272,-105.973865,2024-07-28T18,0.15,LOW
1443,42.845643,-105.997672,2024-07-26T21,0.36,LOW
1444,42.845643,-105.997672,2024-07-27T00,0.27,LOW
1445,42.845643,-105.997672,2024-07-27T03,0.16,LOW
1446,42.845643,-105.997672,2024-07-27T18,0.33,LOW
1447,42.845643,-105.997672,2024-07-28T00,0.3,LOW
1448,42.845643,-105.997672,2024-07-28T03,0.24,LOW
1449,42.845643,-105.997672,2024-07-28T06,0.16,LOW
1450,42.845643,-105.997672,2024-07-28T18,0.15,LOW
1451,42.858491,-106.032379,2024-07-26T21,0.36,LOW
1452,42.858491,-106.032379,2024-07-27T00,0.27,LOW
1453,42.858491,-106.032379,2024-07-27T03,0.16,LOW
1454,42.858491,-106.032379,2024-07-27T18,0.33,LOW
1455,42.858491,-106.032379,2024-07-28T00,0.3,LOW
1456,42.858491,-106.032379,2024-07-28T03,0.24,LOW
1457,42.858491,-106.032379,2024-07-28T06,0.16,LOW
1458,42.858491,-106.032379,2024-07-28T18,0.15,LOW
1459,42.859105,-106.033693,2024-07-26T21,0.36,LOW
1460,42.859105,-106.033693,2024-07-27T00,0.26,LOW
1461,42.859105,-106.033693,2024-07-27T03,0.15,LOW
1462,42.859105,-106.033693,2024-07-27T18,0.34,LOW
1463,42.859105,-106.033693,2024-07-27T21,0.33,LOW
1464,42.859105,-106.033693,2024-07-28T00,0.3,LOW
1465,42.859105,-106.033693,2024-07-28T03,0.25,LOW
1466,42.859105,-106.033693,2024-07-28T06,0.16,LOW
1467,42.859105,-106.033693,2024-07-28T18,0.15,LOW
1468,42.859482,-106.034599,2024-07-26T21,0.35,LOW
1469,42.859482,-106.034599,2024-07-27T00,0.27,LOW
1470,42.859482,-106.034599,2024-07-27T03,0.15,LOW
1471,42.859482,-106.034599,2024-07-27T18,0.33,LOW
1472,42.859482,-106.034599,2024-07-28T00,0.3,LOW
1473,42.859482,-106.034599,2024-07-28T03,0.24,LOW
1474,42.859482,-106.034599,2024-07-28T06,0.16,LOW
1475,42.859482,-106.034599,2024-07-28T18,0.15,LOW
1476,42.858718,-106.058088,2024-07-26T21,0.35,LOW
1477,42.858718,-106.058088,2024-07-27T00,0.27,LOW
1478,42.858718,-106.058088,2024-07-27T03,0.15,LOW
1479,42.858718,-106.058088,2024-07-27T18,0.33,LOW
1480,42.858718,-106.058088,2024-07-28T00,0.3,LOW
1481,42.858718,-106.058088,2024-07-28T03,0.24,LOW
1482,42.858718,-106.058088,2024-07-28T06,0.16,LOW
1483,42.858718,-106.058088,2024-07-28T18,0.15,LOW
1484,42.858367,-106.061056,2024-07-26T21,0.35,LOW
1485,42.858367,-106.061056,2024-07-27T00,0.27,LOW
1486,42.858367,-106.061056,2024-07-27T03,0.15,LOW
1487,42.858367,-106.061056,2024-07-27T18,0.33,LOW
1488,42.858367,-106.061056,2024-07-28T00,0.3,LOW
1489,42.858367,-106.061056,2024-07-28T03,0.24,LOW
1490,42.858367,-106.061056,2024-07-28T06,0.16,LOW
1491,42.858367,-106.061056,2024-07-28T18,0.15,LOW
1492,42.856968,-106.072893,2024-07-26T21,0.35,LOW
1493,42.856968,-106.072893,2024-07-27T00,0.27,LOW
1494,42.856968,-106.072893,2024-07-27T03,0.15,LOW
1495,42.856968,-106.072893,2024-07-27T18,0.33,LOW
1496,42.856968,-106.072893,2024-07-28T00,0.3,LOW
1497,42.856968,-106.072893,2024-07-28T03,0.24,LOW
1498,42.856968,-106.072893,2024-07-28T06,0.16,LOW
1499,42.856968,-106.072893,2024-07-28T18,0.15,LOW
1500,42.85694,-106.073172,2024-07-26T21,0.35,LOW
1501,42.85694,-106.073172,2024-07-27T00,0.27,LOW
1502,42.85694,-106.073172,2024-07-27T03,0.15,LOW
1503,42.85694,-106.073172,2024-07-27T18,0.33,LOW
1504,42.85694,-106.073172,2024-07-28T00,0.3,LOW
1505,42.85694,-106.073172,2024-07-28T03,0.24,LOW
1506,42.85694,-106.073172,2024-07-28T06,0.16,LOW
1507,42.85694,-106.073172,2024-07-28T18,0.15,LOW
1508,42.856818,-106.074308,2024-07-26T21,0.35,LOW
1509,42.856818,-106.074308,2024-07-27T00,0.27,LOW
1510,42.856818,-106.074308,2024-07-27T03,0.15,LOW
1511,42.856818,-106.074308,2024-07-27T18,0.33,LOW
1512,42.856818,-106.074308,2024-07-28T00,0.3,LOW
1513,42.856818,-106.074308,2024-07-28T03,0.24,LOW
1514,42.856818,-106.074308,2024-07-28T06,0.16,LOW
1515,42.856818,-106.074308,2024-07-28T18,0.15,LOW
1516,42.856792,-106.074549,2024-07-26T22,0.27,LOW
1517,42.856792,-106.074549,2024-07-27T00,0.3,LOW
1518,42.856792,-106.074549,2024-07-27T01,0.28,LOW
1519,42.856792,-106.074549,2024-07-27T02,0.16,LOW
1520,42.856792,-106.074549,2024-07-27T03,0.12,LOW
1521,42.856792,-106.074549,2024-07-27T04,0.2,LOW
1522,42.856792,-106.074549,2024-07-27T18,0.17,LOW
1523,42.856792,-106.074549,2024-07-27T19,0.22,LOW
1524,42.856792,-106.074549,2024-07-27T20,0.37,LOW
1525,42.856792,-106.074549,2024-07-27T21,0.33,LOW
1526,42.856792,-106.074549,2024-07-27T22,0.32,LOW
1527,42.856792,-106.074549,2024-07-27T23,0.19,LOW
1528,42.856792,-106.074549,2024-07-28T00,0.21,LOW
1529,42.856792,-106.074549,2024-07-28T01,0.23,LOW
1530,42.856792,-106.074549,2024-07-28T06,0.26,LOW
1531,42.856792,-106.074549,2024-07-28T07,0.29,LOW
1532,42.856792,-106.074549,2024-07-28T08,0.16,LOW
1533,42.856792,-106.074549,2024-07-28T18,0.16,LOW
1534,42.855139,-106.088285,2024-07-26T22,0.27,LOW
1535,42.855139,-106.088285,2024-07-27T00,0.3,LOW
1536,42.855139,-106.088285,2024-07-27T01,0.28,LOW
1537,42.855139,-106.088285,2024-07-27T02,0.16,LOW
1538,42.855139,-106.088285,2024-07-27T03,0.12,LOW
1539,42.855139,-106.088285,2024-07-27T04,0.2,LOW
1540,42.855139,-106.088285,2024-07-27T18,0.17,LOW
1541,42.855139,-106.088285,2024-07-27T19,0.22,LOW
1542,42.855139,-106.088285,2024-07-27T20,0.37,LOW
1543,42.855139,-106.088285,2024-07-27T21,0.33,LOW
1544,42.855139,-106.088285,2024-07-27T22,0.32,LOW
1545,42.855139,-106.088285,2024-07-27T23,0.19,LOW
1546,42.855139,-106.088285,2024-07-28T00,0.21,LOW
1547,42.855139,-106.088285,2024-07-28T01,0.23,LOW
1548,42.855139,-106.088285,2024-07-28T06,0.26,LOW
1549,42.855139,-106.088285,2024-07-28T07,0.29,LOW
1550,42.855139,-106.088285,2024-07-28T08,0.16,LOW
1551,42.855139,-106.088285,2024-07-28T18,0.16,LOW
1552,42.855077,-106.08881,2024-07-26T22,0.27,LOW
1553,42.855077,-106.08881,2024-07-27T00,0.3,LOW
1554,42.855077,-106.08881,2024-07-27T01,0.28,LOW
1555,42.855077,-106.08881,2024-07-27T02,0.16,LOW
1556,42.855077,-106.08881,2024-07-27T03,0.12,LOW
1557,42.855077,-106.08881,2024-07-27T04,0.2,LOW
1558,42.855077,-106.08881,2024-07-27T18,0.17,LOW
1559,42.855077,-106.08881,2024-07-27T19,0.22,LOW
1560,42.855077,-106.08881,2024-07-27T20,0.37,LOW
1561,42.855077,-106.08881,2024-07-27T21,0.33,LOW
1562,42.855077,-106.08881,2024-07-27T22,0.32,LOW
1563,42.855077,-106.08881,2024-07-27T23,0.19,LOW
1564,42.855077,-106.08881,2024-07-28T00,0.21,LOW
1565,42.855077,-106.08881,2024-07-28T01,0.23,LOW
1566,42.855077,-106.08881,2024-07-28T06,0.26,LOW
1567,42.855077,-106.08881,2024-07-28T07,0.29,LOW
1568,42.855077,-106.08881,2024-07-28T08,0.16,LOW
1569,42.855077,-106.08881,2024-07-28T18,0.16,LOW
1570,42.854754,-106.091551,2024-07-26T22,0.27,LOW
1571,42.854754,-106.091551,2024-07-27T00,0.3,LOW
1572,42.854754,-106.091551,2024-07-27T01,0.28,LOW
1573,42.854754,-106.091551,2024-07-27T02,0.16,LOW
1574,42.854754,-106.091551,2024-07-27T03,0.12,LOW
1575,42.854754,-106.091551,2024-07-27T04,0.2,LOW
1576,42.854754,-106.091551,2024-07-27T18,0.17,LOW
1577,42.854754,-106.091551,2024-07-27T19,0.22,LOW
1578,42.854754,-106.091551,2024-07-27T20,0.37,LOW
1579,42.854754,-106.091551,2024-07-27T21,0.33,LOW
1580,42.854754,-106.091551,2024-07-27T22,0.32,LOW
1581,42.854754,-106.091551,2024-07-27T23,0.19,LOW
1582,42.854754,-106.091551,2024-07-28T00,0.21,LOW
1583,42.854754,-106.091551,2024-07-28T01,0.23,LOW
1584,42.854754,-106.091551,2024-07-28T06,0.26,LOW
1585,42.854754,-106.091551,2024-07-28T07,0.29,LOW
1586,42.854754,-106.091551,2024-07-28T08,0.16,LOW
1587,42.854754,-106.091551,2024-07-28T18,0.16,LOW
1588,42.854399,-106.094614,2024-07-26T22,0.27,LOW
1589,42.854399,-106.094614,2024-07-26T23,0.28,LOW
1590,42.854399,-106.094614,2024-07-27T00,0.32,LOW
1591,42.854399,-106.094614,2024-07-27T01,0.28,LOW
1592,42.854399,-106.094614,2024-07-27T02,0.16,LOW
1593,42.854399,-106.094614,2024-07-27T03,0.13,LOW
1594,42.854399,-106.094614,2024-07-27T04,0.19,LOW
1595,42.854399,-106.094614,2024-07-27T18,0.17,LOW
1596,42.854399,-106.094614,2024-07-27T19,0.22,LOW
1597,42.854399,-106.094614,2024-07-27T20,0.38,LOW
1598,42.854399,-106.094614,2024-07-27T21,0.33,LOW
1599,42.854399,-106.094614,2024-07-27T22,0.32,LOW
1600,42.854399,-106.094614,2024-07-27T23,0.2,LOW
1601,42.854399,-106.094614,2024-07-28T00,0.22,LOW
1602,42.854399,-106.094614,2024-07-28T01,0.23,LOW
1603,42.854399,-106.094614,2024-07-28T06,0.26,LOW
1604,42.854399,-106.094614,2024-07-28T07,0.29,LOW
1605,42.854399,-106.094614,2024-07-28T08,0.17,LOW
1606,42.854399,-106.094614,2024-07-28T18,0.16,LOW
1607,42.854387,-106.11716,2024-07-26T22,0.27,LOW
1608,42.854387,-106.11716,2024-07-26T23,0.28,LOW
1609,42.854387,-106.11716,2024-07-27T00,0.32,LOW
1610,42.854387,-106.11716,2024-07-27T01,0.28,LOW
1611,42.854387,-106.11716,2024-07-27T02,0.16,LOW
1612,42.854387,-106.11716,2024-07-27T03,0.13,LOW
1613,42.854387,-106.11716,2024-07-27T04,0.19,LOW
1614,42.854387,-106.11716,2024-07-27T18,0.17,LOW
1615,42.854387,-106.11716,2024-07-27T19,0.22,LOW
1616,42.854387,-106.11716,2024-07-27T20,0.38,LOW
1617,42.854387,-106.11716,2024-07-27T21,0.33,LOW
1618,42.854387,-106.11716,2024-07-27T22,0.32,LOW
1619,42.854387,-106.11716,2024-07-27T23,0.2,LOW
1620,42.854387,-106.11716,2024-07-28T00,0.22,LOW
1621,42.854387,-106.11716,2024-07-28T01,0.23,LOW
1622,42.854387,-106.11716,2024-07-28T06,0.26,LOW
1623,42.854387,-106.11716,2024-07-28T07,0.29,LOW
1624,42.854387,-106.11716,2024-07-28T08,0.17,LOW
1625,42.854387,-106.11716,2024-07-28T18,0.16,LOW
1626,42.855216,-106.124953,2024-07-26T22,0.27,LOW
1627,42.855216,-106.124953,2024-07-26T23,0.3,LOW
1628,42.855216,-106.124953,2024-07-27T00,0.35,LOW
1629,42.855216,-106.124953,2024-07-27T01,0.28,LOW
1630,42.855216,-106.124953,2024-07-27T02,0.16,LOW
1631,42.855216,-106.124953,2024-07-27T03,0.15,LOW
1632,42.855216,-106.124953,2024-07-27T04,0.2,LOW
1633,42.855216,-106.124953,2024-07-27T18,0.16,LOW
1634,42.855216,-106.124953,2024-07-27T19,0.21,LOW
1635,42.855216,-106.124953,2024-07-27T20,0.38,LOW
1636,42.855216,-106.124953,2024-07-27T21,0.31,LOW
1637,42.855216,-106.124953,2024-07-27T22,0.3,LOW
1638,42.855216,-106.124953,2024-07-27T23,0.2,LOW
1639,42.855216,-106.124953,2024-07-28T00,0.22,LOW
1640,42.855216,-106.124953,2024-07-28T01,0.23,LOW
1641,42.855216,-106.124953,2024-07-28T06,0.26,LOW
1642,42.855216,-106.124953,2024-07-28T07,0.3,LOW
1643,42.855216,-106.124953,2024-07-28T08,0.19,LOW
1644,42.855216,-106.124953,2024-07-28T18,0.16,LOW
1645,42.854957,-106.146757,2024-07-26T22,0.27,LOW
1646,42.854957,-106.146757,2024-07-26T23,0.3,LOW
1647,42.854957,-106.146757,2024-07-27T00,0.35,LOW
1648,42.854957,-106.146757,2024-07-27T01,0.28,LOW
1649,42.854957,-106.146757,2024-07-27T02,0.16,LOW
1650,42.854957,-106.146757,2024-07-27T03,0.15,LOW
1651,42.854957,-106.146757,2024-07-27T04,0.2,LOW
1652,42.854957,-106.146757,2024-07-27T18,0.16,LOW
1653,42.854957,-106.146757,2024-07-27T19,0.21,LOW
1654,42.854957,-106.146757,2024-07-27T20,0.38,LOW
1655,42.854957,-106.146757,2024-07-27T21,0.31,LOW
1656,42.854957,-106.146757,2024-07-27T22,0.3,LOW
1657,42.854957,-106.146757,2024-07-27T23,0.2,LOW
1658,42.854957,-106.146757,2024-07-28T00,0.22,LOW
1659,42.854957,-106.146757,2024-07-28T01,0.23,LOW
1660,42.854957,-106.146757,2024-07-28T06,0.26,LOW
1661,42.854957,-106.146757,2024-07-28T07,0.3,LOW
1662,42.854957,-106.146757,2024-07-28T08,0.19,LOW
1663,42.854957,-106.146757,2024-07-28T18,0.16,LOW
1664,42.85441,-106.151377,2024-07-26T22,0.27,LOW
1665,42.85441,-106.151377,2024-07-26T23,0.3,LOW
1666,42.85441,-106.151377,2024-07-27T00,0.36,LOW
1667,42.85441,-106.151377,2024-07-27T01,0.27,LOW
1668,42.85441,-106.151377,2024-07-27T02,0.16,LOW
1669,42.85441,-106.151377,2024-07-27T04,0.18,LOW
1670,42.85441,-106.151377,2024-07-27T18,0.15,LOW
1671,42.85441,-106.151377,2024-07-27T19,0.21,LOW
1672,42.85441,-106.151377,2024-07-27T20,0.39,LOW
1673,42.85441,-106.151377,2024-07-27T21,0.31,LOW
1674,42.85441,-106.151377,2024-07-27T22,0.3,LOW
1675,42.85441,-106.151377,2024-07-27T23,0.21,LOW
1676,42.85441,-106.151377,2024-07-28T00,0.22,LOW
1677,42.85441,-106.151377,2024-07-28T01,0.23,LOW
1678,42.85441,-106.151377,2024-07-28T06,0.26,LOW
1679,42.85441,-106.151377,2024-07-28T07,0.29,LOW
1680,42.85441,-106.151377,2024-07-28T08,0.19,LOW
1681,42.85441,-106.151377,2024-07-28T18,0.16,LOW
1682,42.849918,-106.174205,2024-07-26T22,0.27,LOW
1683,42.849918,-106.174205,2024-07-26T23,0.3,LOW
1684,42.849918,-106.174205,2024-07-27T00,0.36,LOW
1685,42.849918,-106.174205,2024-07-27T01,0.27,LOW
1686,42.849918,-106.174205,2024-07-27T02,0.16,LOW
1687,42.849918,-106.174205,2024-07-27T04,0.18,LOW
1688,42.849918,-106.174205,2024-07-27T18,0.15,LOW
1689,42.849918,-106.174205,2024-07-27T19,0.21,LOW
1690,42.849918,-106.174205,2024-07-27T20,0.39,LOW
1691,42.849918,-106.174205,2024-07-27T21,0.31,LOW
1692,42.849918,-106.174205,2024-07-27T22,0.3,LOW
1693,42.849918,-106.174205,2024-07-27T23,0.21,LOW
1694,42.849918,-106.174205,2024-07-28T00,0.22,LOW
1695,42.849918,-106.174205,2024-07-28T01,0.23,LOW
1696,42.849918,-106.174205,2024-07-28T06,0.26,LOW
1697,42.849918,-106.174205,2024-07-28T07,0.29,LOW
1698,42.849918,-106.174205,2024-07-28T08,0.19,LOW
1699,42.849918,-106.174205,2024-07-28T18,0.16,LOW
1700,42.848562,-106.17687,2024-07-26T22,0.27,LOW
1701,42.848562,-106.17687,2024-07-26T23,0.3,LOW
1702,42.848562,-106.17687,2024-07-27T00,0.36,LOW
1703,42.848562,-106.17687,2024-07-27T01,0.27,LOW
1704,42.848562,-106.17687,2024-07-27T02,0.16,LOW
1705,42.848562,-106.17687,2024-07-27T04,0.18,LOW
1706,42.848562,-106.17687,2024-07-27T18,0.15,LOW
1707,42.848562,-106.17687,2024-07-27T19,0.21,LOW
1708,42.848562,-106.17687,2024-07-27T20,0.39,LOW
1709,42.848562,-106.17687,2024-07-27T21,0.31,LOW
1710,42.848562,-106.17687,2024-07-27T22,0.3,LOW
1711,42.848562,-106.17687,2024-07-27T23,0.21,LOW
1712,42.848562,-106.17687,2024-07-28T00,0.22,LOW
1713,42.848562,-106.17687,2024-07-28T01,0.23,LOW
1714,42.848562,-106.17687,2024-07-28T06,0.26,LOW
1715,42.848562,-106.17687,2024-07-28T07,0.29,LOW
1716,42.848562,-106.17687,2024-07-28T08,0.19,LOW
1717,42.848562,-106.17687,2024-07-28T18,0.16,LOW
1718,42.84852,-106.176942,2024-07-26T22,0.27,LOW
1719,42.84852,-106.176942,2024-07-26T23,0.3,LOW
1720,42.84852,-106.176942,2024-07-27T00,0.36,LOW
1721,42.84852,-106.176942,2024-07-27T01,0.27,LOW
1722,42.84852,-106.176942,2024-07-27T02,0.16,LOW
1723,42.84852,-106.176942,2024-07-27T04,0.18,LOW
1724,42.84852,-106.176942,2024-07-27T18,0.15,LOW
1725,42.84852,-106.176942,2024-07-27T19,0.21,LOW
1726,42.84852,-106.176942,2024-07-27T20,0.39,LOW
1727,42.84852,-106.176942,2024-07-27T21,0.31,LOW
1728,42.84852,-106.176942,2024-07-27T22,0.3,LOW
1729,42.84852,-106.176942,2024-07-27T23,0.21,LOW
1730,42.84852,-106.176942,2024-07-28T00,0.22,LOW
1731,42.84852,-106.176942,2024-07-28T01,0.23,LOW
1732,42.84852,-106.176942,2024-07-28T06,0.26,LOW
1733,42.84852,-106.176942,2024-07-28T07,0.29,LOW
1734,42.84852,-106.176942,2024-07-28T08,0.19,LOW
1735,42.84852,-106.176942,2024-07-28T18,0.16,LOW
1736,42.84827,-106.17737,2024-07-26T22,0.28,LOW
1737,42.84827,-106.17737,2024-07-26T23,0.3,LOW
1738,42.84827,-106.17737,2024-07-27T00,0.36,LOW
1739,42.84827,-106.17737,2024-07-27T01,0.25,LOW
1740,42.84827,-106.17737,2024-07-27T02,0.17,LOW
1741,42.84827,-106.17737,2024-07-27T04,0.14,LOW
1742,42.84827,-106.17737,2024-07-27T18,0.15,LOW
1743,42.84827,-106.17737,2024-07-27T19,0.22,LOW
1744,42.84827,-106.17737,2024-07-27T20,0.4,LOW
1745,42.84827,-106.17737,2024-07-27T21,0.32,LOW
1746,42.84827,-106.17737,2024-07-27T22,0.3,LOW
1747,42.84827,-106.17737,2024-07-27T23,0.21,LOW
1748,42.84827,-106.17737,2024-07-28T00,0.22,LOW
1749,42.84827,-106.17737,2024-07-28T01,0.23,LOW
1750,42.84827,-106.17737,2024-07-28T06,0.26,LOW
1751,42.84827,-106.17737,2024-07-28T07,0.29,LOW
1752,42.84827,-106.17737,2024-07-28T08,0.17,LOW
1753,42.84827,-106.17737,2024-07-28T18,0.16,LOW
1754,42.848241,-106.207357,2024-07-26T22,0.28,LOW
1755,42.848241,-106.207357,2024-07-26T23,0.31,LOW
1756,42.848241,-106.207357,2024-07-27T00,0.38,LOW
1757,42.848241,-106.207357,2024-07-27T01,0.25,LOW
1758,42.848241,-106.207357,2024-07-27T02,0.17,LOW
1759,42.848241,-106.207357,2024-07-27T03,0.18,LOW
1760,42.848241,-106.207357,2024-07-27T04,0.12,LOW
1761,42.848241,-106.207357,2024-07-27T18,0.13,LOW
1762,42.848241,-106.207357,2024-07-27T19,0.21,LOW
1763,42.848241,-106.207357,2024-07-27T20,0.4,LOW
1764,42.848241,-106.207357,2024-07-27T21,0.32,LOW
1765,42.848241,-106.207357,2024-07-27T22,0.29,LOW
1766,42.848241,-106.207357,2024-07-27T23,0.22,LOW
1767,42.848241,-106.207357,2024-07-28T01,0.23,LOW
1768,42.848241,-106.207357,2024-07-28T06,0.26,LOW
1769,42.848241,-106.207357,2024-07-28T07,0.29,LOW
1770,42.848241,-106.207357,2024-07-28T08,0.17,LOW
1771,42.848241,-106.207357,2024-07-28T18,0.16,LOW
1772,42.848864,-106.208748,2024-07-26T22,0.28,LOW
1773,42.848864,-106.208748,2024-07-26T23,0.31,LOW
1774,42.848864,-106.208748,2024-07-27T00,0.38,LOW
1775,42.848864,-106.208748,2024-07-27T01,0.25,LOW
1776,42.848864,-106.208748,2024-07-27T02,0.17,LOW
1777,42.848864,-106.208748,2024-07-27T03,0.18,LOW
1778,42.848864,-106.208748,2024-07-27T04,0.12,LOW
1779,42.848864,-106.208748,2024-07-27T18,0.13,LOW
1780,42.848864,-106.208748,2024-07-27T19,0.21,LOW
1781,42.848864,-106.208748,2024-07-27T20,0.4,LOW
1782,42.848864,-106.208748,2024-07-27T21,0.32,LOW
1783,42.848864,-106.208748,2024-07-27T22,0.29,LOW
1784,42.848864,-106.208748,2024-07-27T23,0.22,LOW
1785,42.848864,-106.208748,2024-07-28T01,0.23,LOW
1786,42.848864,-106.208748,2024-07-28T06,0.26,LOW
1787,42.848864,-106.208748,2024-07-28T07,0.29,LOW
1788,42.848864,-106.208748,2024-07-28T08,0.17,LOW
1789,42.848864,-106.208748,2024-07-28T18,0.16,LOW
1790,42.848994,-106.20907,2024-07-26T22,0.28,LOW
1791,42.848994,-106.20907,2024-07-26T23,0.31,LOW
1792,42.848994,-106.20907,2024-07-27T00,0.38,LOW
1793,42.848994,-106.20907,2024-07-27T01,0.25,LOW
1794,42.848994,-106.20907,2024-07-27T02,0.17,LOW
1795,42.848994,-106.20907,2024-07-27T03,0.18,LOW
1796,42.848994,-106.20907,2024-07-27T04,0.12,LOW
1797,42.848994,-106.20907,2024-07-27T18,0.13,LOW
1798,42.848994,-106.20907,2024-07-27T19,0.21,LOW
1799,42.848994,-106.20907,2024-07-27T20,0.4,LOW
1800,42.848994,-106.20907,2024-07-27T21,0.32,LOW
1801,42.848994,-106.20907,2024-07-27T22,0.29,LOW
1802,42.848994,-106.20907,2024-07-27T23,0.22,LOW
1803,42.848994,-106.20907,2024-07-28T01,0.23,LOW
1804,42.848994,-106.20907,2024-07-28T06,0.26,LOW
1805,42.848994,-106.20907,2024-07-28T07,0.29,LOW
1806,42.848994,-106.20907,2024-07-28T08,0.17,LOW
1807,42.848994,-106.20907,2024-07-28T18,0.16,LOW
1808,42.849179,-106.209593,2024-07-26T22,0.28,LOW
1809,42.849179,-106.209593,2024-07-26T23,0.31,LOW
1810,42.849179,-106.209593,2024-07-27T00,0.39,LOW
1811,42.849179,-106.209593,2024-07-27T01,0.26,LOW
1812,42.849179,-106.209593,2024-07-27T02,0.17,LOW
1813,42.849179,-106.209593,2024-07-27T03,0.19,LOW
1814,42.849179,-106.209593,2024-07-27T04,0.14,LOW
1815,42.849179,-106.209593,2024-07-27T18,0.13,LOW
1816,42.849179,-106.209593,2024-07-27T19,0.22,LOW
1817,42.849179,-106.209593,2024-07-27T20,0.4,LOW
1818,42.849179,-106.209593,2024-07-27T21,0.32,LOW
1819,42.849179,-106.209593,2024-07-27T22,0.29,LOW
1820,42.849179,-106.209593,2024-07-27T23,0.21,LOW
1821,42.849179,-106.209593,2024-07-28T00,0.22,LOW
1822,42.849179,-106.209593,2024-07-28T01,0.23,LOW
1823,42.849179,-106.209593,2024-07-28T06,0.26,LOW
1824,42.849179,-106.209593,2024-07-28T07,0.29,LOW
